更新时间,#genre#
CCTV-8,http://112.30.73.119:229/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://219.147.245.238:25480/newlive/live/hls/9/live.m3u8$订阅源
[HD]CCTV-8,http://119.166.53.110:9901/tsfile/live/0002_9.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://60.187.247.96:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://101.66.195.138:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-8,http://182.37.41.46:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://112.30.73.119:229/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8$订阅源
[HD]CCTV-8,http://218.13.138.139:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://112.30.73.119:229/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-8,http://113.57.140.161:10081/newlive/live/hls/9/live.m3u8$订阅源
[BD]CCTV-8,http://219.147.245.238:25480/newlive/live/hls/9/live.m3u8$订阅源
[BD]CCTV-8,http://119.166.53.110:9901/tsfile/live/0002_9.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-8,http://60.187.247.96:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-8,http://101.66.195.138:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-8,http://182.37.41.46:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-8,http://112.30.73.119:229/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8$订阅源
[BD]CCTV-8,http://218.13.138.139:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-8,http://112.30.73.119:229/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-8,http://113.57.140.161:10081/newlive/live/hls/9/live.m3u8$订阅源
CCTV-9,https://xykt-fix.github.io/Y77.m3u8$订阅源
CCTV-9,http://119.166.53.110:9901/tsfile/live/0002_10.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$订阅源
CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8$订阅源
CCTV-9,http://113.57.140.161:10081/newlive/live/hls/10/live.m3u8$订阅源
CCTV-9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9$订阅源
CCTV-9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$订阅源
CCTV-9,http://123.118.53.84:45237/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://101.66.198.150:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-9,http://101.66.195.138:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-9,http://119.166.53.110:9901/tsfile/live/0002_10.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$订阅源
[HD]CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8$订阅源
[HD]CCTV-9,http://113.57.140.161:10081/newlive/live/hls/10/live.m3u8$订阅源
[HD]CCTV-9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9$订阅源
[HD]CCTV-9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$订阅源
[HD]CCTV-9,http://123.118.53.84:45237/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-9,http://101.66.198.150:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-9,http://101.66.195.138:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-9,http://120.40.39.246:352/newlive/live/hls/10/live.m3u8$订阅源
[BD]CCTV-9,http://119.166.53.110:9901/tsfile/live/0002_10.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$订阅源
[BD]CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8$订阅源
[BD]CCTV-9,http://113.57.140.161:10081/newlive/live/hls/10/live.m3u8$订阅源
[BD]CCTV-9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9$订阅源
[BD]CCTV-9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$订阅源
[BD]CCTV-9,http://123.118.53.84:45237/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-9,http://101.66.198.150:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-9,http://101.66.195.138:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-9,http://120.40.39.246:352/newlive/live/hls/10/live.m3u8$订阅源
CCTV-10,http://182.37.41.46:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://198.204.228.26/live/cctv10hd.m3u8$订阅源
CCTV-10,http://101.66.199.234:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-10,http://218.1.138.153:9003/hls/10/index.m3u8$订阅源
CCTV-10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$订阅源
CCTV-10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$订阅源
CCTV-10,http://118.193.115.2:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8$订阅源
CCTV-10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-10,http://182.37.41.46:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-10,http://198.204.228.26/live/cctv10hd.m3u8$订阅源
[HD]CCTV-10,http://101.66.199.234:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-10,http://218.1.138.153:9003/hls/10/index.m3u8$订阅源
[HD]CCTV-10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$订阅源
[HD]CCTV-10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$订阅源
[HD]CCTV-10,http://118.193.115.2:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8$订阅源
[HD]CCTV-10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-10,http://182.37.41.46:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-10,http://198.204.228.26/live/cctv10hd.m3u8$订阅源
[BD]CCTV-10,http://101.66.199.234:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-10,http://218.1.138.153:9003/hls/10/index.m3u8$订阅源
[BD]CCTV-10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$订阅源
[BD]CCTV-10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$订阅源
[BD]CCTV-10,http://118.193.115.2:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8$订阅源
[BD]CCTV-10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]cctv10,http://182.37.41.46:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]cctv10,http://198.204.228.26/live/cctv10hd.m3u8$订阅源
[HD]cctv10,http://101.66.199.234:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]cctv10,http://218.1.138.153:9003/hls/10/index.m3u8$订阅源
[HD]cctv10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$订阅源
[HD]cctv10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$订阅源
[HD]cctv10,http://118.193.115.2:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]cctv10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]cctv10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8$订阅源
[HD]cctv10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]cctv10,http://182.37.41.46:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]cctv10,http://198.204.228.26/live/cctv10hd.m3u8$订阅源
[BD]cctv10,http://101.66.199.234:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]cctv10,http://218.1.138.153:9003/hls/10/index.m3u8$订阅源
[BD]cctv10,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8$订阅源
[BD]cctv10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$订阅源
[BD]cctv10,http://118.193.115.2:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]cctv10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]cctv10,http://118.122.144.115:8888/newlive/live/hls/11/live.m3u8$订阅源
[BD]cctv10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://101.66.195.138:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-11,http://182.37.41.46:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd$订阅源
CCTV-11,http://204.12.221.218:8181/3m1080p/cctv11.m3u8$订阅源
CCTV-11,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8$订阅源
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$订阅源
CCTV-11,http://183.185.66.248:9003/hls/12/index.m3u8$订阅源
CCTV-11,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQygmTjpUNE9zYOFGV9c$订阅源
CCTV-11,http://125.71.73.4:9901/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://101.66.199.234:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-11,http://101.66.195.138:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-11,http://182.37.41.46:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd$订阅源
[HD]CCTV-11,http://204.12.221.218:8181/3m1080p/cctv11.m3u8$订阅源
[HD]CCTV-11,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8$订阅源
[HD]CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$订阅源
[HD]CCTV-11,http://183.185.66.248:9003/hls/12/index.m3u8$订阅源
[HD]CCTV-11,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQygmTjpUNE9zYOFGV9c$订阅源
[HD]CCTV-11,http://125.71.73.4:9901/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-11,http://101.66.199.234:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-11,http://101.66.195.138:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-11,http://182.37.41.46:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd$订阅源
[BD]CCTV-11,http://204.12.221.218:8181/3m1080p/cctv11.m3u8$订阅源
[BD]CCTV-11,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8$订阅源
[BD]CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$订阅源
[BD]CCTV-11,http://183.185.66.248:9003/hls/12/index.m3u8$订阅源
[BD]CCTV-11,http://129.211.14.102:27777/api.php?token=c164b1427bac7946a974cccd8909adcd&play=UYShGMEN3bMZke6V1T0MEeU5XVPVGR1t0TjRkNU1XQNdzQygmTjpUNE9zYOFGV9c$订阅源
[BD]CCTV-11,http://125.71.73.4:9901/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-11,http://101.66.199.234:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-12,http://222.223.41.27:8888/hls/12/index.m3u8$订阅源
CCTV-12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12$订阅源
CCTV-12,http://219.147.245.238:25480/newlive/live/hls/13/live.m3u8$订阅源
CCTV-12,http://123.118.53.84:45237/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://27.39.122.2:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://112.30.73.119:229/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://218.13.138.139:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://101.66.199.234:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-12,http://113.90.154.189:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://101.66.195.138:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12$订阅源
[HD]CCTV-12,http://219.147.245.238:25480/newlive/live/hls/13/live.m3u8$订阅源
[HD]CCTV-12,http://123.118.53.84:45237/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-12,http://27.39.122.2:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-12,http://112.30.73.119:229/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-12,http://218.13.138.139:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-12,http://101.66.199.234:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-12,http://113.90.154.189:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-12,http://101.66.195.138:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-12,http://58.210.139.130:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12$订阅源
[BD]CCTV-12,http://219.147.245.238:25480/newlive/live/hls/13/live.m3u8$订阅源
[BD]CCTV-12,http://123.118.53.84:45237/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,http://27.39.122.2:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,http://112.30.73.119:229/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,http://218.13.138.139:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,http://101.66.199.234:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-12,http://113.90.154.189:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-12,http://101.66.195.138:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-12,http://58.210.139.130:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$订阅源
CCTV-13,https://t.freetv.fun/live/cctv13-21.m3u8$订阅源
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源
CCTV-13,http://bztv.tvbus.cc:8081/cdnlive/cctv13.m3u8$订阅源
CCTV-13,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://101.66.198.150:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$订阅源
CCTV-13,http://123.175.209.118:9003/hls/14/index.m3u8$订阅源
CCTV-13,http://101.66.199.234:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://58.56.162.102:4466/newlive/live/hls/14/live.m3u8$订阅源
[HD]CCTV-13,https://t.freetv.fun/live/cctv13-21.m3u8$订阅源
[HD]CCTV-13,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-13,http://101.66.198.150:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$订阅源
[HD]CCTV-13,http://123.175.209.118:9003/hls/14/index.m3u8$订阅源
[HD]CCTV-13,http://101.66.199.234:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-13,http://58.56.162.102:4466/newlive/live/hls/14/live.m3u8$订阅源
[HD]CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源
[HD]CCTV-13,https://iptv.1989.click/cn/b33gzs?token=03a196fd50c25e22afa7158e1c90b38416a6c66752340e4c$订阅源
[HD]CCTV-13,https://cdn.qd.je/163189/cctv13-2$订阅源
[BD]CCTV-13,https://t.freetv.fun/live/cctv13-21.m3u8$订阅源
[BD]CCTV-13,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-13,http://101.66.198.150:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$订阅源
[BD]CCTV-13,http://123.175.209.118:9003/hls/14/index.m3u8$订阅源
[BD]CCTV-13,http://101.66.199.234:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-13,http://58.56.162.102:4466/newlive/live/hls/14/live.m3u8$订阅源
[BD]CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源
[BD]CCTV-13,https://iptv.1989.click/cn/b33gzs?token=03a196fd50c25e22afa7158e1c90b38416a6c66752340e4c$订阅源
[BD]CCTV-13,https://cdn.qd.je/163189/cctv13-2$订阅源
CCTV-14,http://101.66.199.234:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8$订阅源
CCTV-14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$订阅源
CCTV-14,http://119.166.53.110:9901/tsfile/live/0002_15.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14$订阅源
CCTV-14,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$订阅源
CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$订阅源
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$订阅源
CCTV-14,http://223.78.65.165:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-14,http://101.66.199.234:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8$订阅源
[HD]CCTV-14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$订阅源
[HD]CCTV-14,http://119.166.53.110:9901/tsfile/live/0002_15.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14$订阅源
[HD]CCTV-14,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$订阅源
[HD]CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$订阅源
[HD]CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$订阅源
[HD]CCTV-14,http://223.78.65.165:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-14,http://101.66.199.234:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8$订阅源
[BD]CCTV-14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$订阅源
[BD]CCTV-14,http://119.166.53.110:9901/tsfile/live/0002_15.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14$订阅源
[BD]CCTV-14,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$订阅源
[BD]CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$订阅源
[BD]CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$订阅源
[BD]CCTV-14,http://223.78.65.165:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://61.162.52.6:8088/newlive/live/hls/16/live.m3u8$订阅源
CCTV-15,http://101.66.195.138:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-15,http://183.185.66.248:9003/hls/16/index.m3u8$订阅源
CCTV-15,http://112.30.73.119:229/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$订阅源
CCTV-15,http://27.39.122.2:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://101.66.199.234:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$订阅源
CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$订阅源
CCTV-15,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8$订阅源|IPv6
[HD]CCTV-15,http://101.66.195.138:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-15,http://183.185.66.248:9003/hls/16/index.m3u8$订阅源
[HD]CCTV-15,http://112.30.73.119:229/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-15,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$订阅源
[HD]CCTV-15,http://27.39.122.2:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[HD]CCTV-15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8$订阅源
[HD]CCTV-15,http://101.66.199.234:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[HD]CCTV-15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$订阅源
[HD]CCTV-15,http://61.162.52.6:8088/newlive/live/hls/16/live.m3u8$订阅源
[HD]CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$订阅源
[BD]CCTV-15,http://101.66.195.138:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-15,http://183.185.66.248:9003/hls/16/index.m3u8$订阅源
[BD]CCTV-15,http://112.30.73.119:229/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-15,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$订阅源
[BD]CCTV-15,http://27.39.122.2:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
[BD]CCTV-15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8$订阅源
[BD]CCTV-15,http://101.66.199.234:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
[BD]CCTV-15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$订阅源
[BD]CCTV-15,http://61.162.52.6:8088/newlive/live/hls/16/live.m3u8$订阅源
[BD]CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$订阅源
CCTV-16,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001258/index.m3u8?streamid=a78e16d1a56172e5525dedde279787a3&streamkey=070kmnWlSO6tVxvh6JyoORGIRdEtU2N6uMhBr52XFXMlpDP5cJR3WbAE4XDUyMtM85fygRhPAwq9wyn0AD7vg5QKiMGxk82vdtaBG0RYT7p2mBDXWyty&token=1775753992-d3736074ec706d13-0-d4be0b2d62639f66eea98eb8ecb876a6$订阅源
CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8$订阅源
